Transcript_ID	X1after	X1before	X2after	X2before	X3after	X3before	X4after	X4before	X5after	X5before	X6after	X6before	X7after	X7before
ENST00000390316.2	1.5924977013	2.3487111604	3.3100128593	4.0683698596	4.2124603934	4.184438998	3.0960982079	2.3970061114	3.5709486052	3.5015028389	6.6206992999	6.5966444876	1.6771789613	3.5595040498
ENST00000620395.2	5.4658993902	4.9147988946	5.170530005	5.6908053752	5.2660706365	5.3993727835	6.2062954788	6.4783586911	6.662191255	5.8684373732	8.798034309	8.8777135801	4.8849983427	5.4456604989
ENST00000632959.1	4.6970064611	4.347899473	5.3013205916	5.5323356631	4.7363072143	4.5035840763	6.4678027864	6.3334434132	6.3424516312	5.7701656766	7.6262492959	7.5439752586	4.8082820709	5.5406937664
ENST00000390289.2	3.0776070455	2.2099399007	2.1761472128	2.8261701592	2.3143659004	3.8925173169	1.9179128918	1.6176746255	1.8174063254	2.495510977	5.8742658147	5.6652136738	1.6607369869	1.8460760425
ENST00000390243.2	6.3672102913	6.0295235611	6.3378555684	6.6064155771	6.231282632	6.4138834453	7.8372179288	7.9113260688	8.135683638	7.5524308699	9.6914626286	9.7223516016	6.7083252071	7.3134635459
ENST00000390306.2	4.9514199431	4.599484432	4.5459621932	5.0097368193	4.7509065885	4.6481950562	5.5060845884	5.5658286708	6.3814287423	6.0302521983	7.4900646494	7.484105899	5.6354177619	6.0247185994
ENST00000448155.2	6.7560759001	6.3290787357	6.9852613275	7.3728650601	6.7425452339	6.6233108818	7.0835218762	7.5190779358	7.8617258939	7.1024166823	9.2780962916	9.138589235	6.6616071016	7.1638106653
ENST00000619078.2	4.1332429278	3.4916735498	4.265196827	4.5909492687	3.8008688461	4.3955015754	4.7222419522	4.6306966838	5.0424736201	4.4113787879	7.3163358439	7.4297833205	4.4297900144	5.0526897646
ENST00000390283.2	4.0667178101	3.9397813538	3.6211141292	4.7341513992	2.8931544322	3.820505766	5.7073784599	5.3841707173	5.583260319	5.2238395428	6.6305743818	6.5960272108	4.1268242193	3.39848719
ENST00000390305.2	5.7190437651	5.3086557511	5.411300818	5.7366752226	4.4672338248	5.317050764	5.5876650211	5.629330389	6.0356986816	5.8891473904	8.4183586349	8.6150152804	4.6098081405	5.9855027073
ENST00000390298.2	1.4023456301	2.6026967868	3.1630091634	2.9974513934	3.6840893528	3.5446213898	3.2656154215	3.4758501387	4.125973391	3.5221687692	6.7435553595	6.9449638336	2.8096058305	3.0184436774
ENST00000390294.2	5.7303220389	5.2824360982	5.7113021673	6.1043093993	5.3837630357	5.694612796	7.2845511477	7.2741218585	8.8912065098	8.1308999899	9.0286851731	8.9067072415	4.9590746011	5.8749493898
ENST00000390290.3	5.9032383627	5.7872705075	5.8864062608	6.0145896226	5.7381841567	5.9273750177	6.9340682435	6.786008187	7.7063509642	7.0946900081	9.9652373996	9.8774697315	5.9786303866	6.5774681051
ENST00000390319.2	5.7889727596	5.7406847528	5.7917229233	5.8667373958	5.2590879007	5.6993434084	6.5597808739	6.8943691245	7.5517543964	7.3074012012	9.3131097763	9.320085228	5.7071133698	6.0546097442
ENST00000390310.2	1.6779050839	3.7899065783	2.2660188977	1.6587781649	2.3973073781	3.3737038859	6.6119823404	7.0907475951	4.5609227854	4.3307089717	4.6296771834	4.1341880762	2.6217682324	3.7709981432
ENST00000390299.2	5.0955447134	4.8108800622	4.8685386168	5.3286103075	4.3554885314	4.9181142722	5.543155585	5.5579063027	6.4897693023	6.1216827004	9.7901464564	9.6234444097	5.1887371872	5.6563762363
ENST00000482769.1	5.1456285495	4.6810387754	4.540938588	5.2655344127	4.891472655	5.1239682436	5.756647051	5.9185937501	6.6964807518	6.0260984558	7.8152808144	7.628124703	5.4669305043	5.3886614018
ENST00000468494.1	4.4048282068	4.0434844976	4.2648291438	4.9576732009	4.1701013201	3.7640488542	6.1997822603	6.5882379054	6.5059131542	5.8274227371	8.0820425655	7.9886846868	4.8240804494	5.2178007008
ENST00000390252.2	5.7884194869	5.5233361252	5.571995284	5.7909205736	5.1336210614	5.2843734695	6.5017703219	6.4666711637	6.7704987209	6.1471703202	9.5929652548	9.4185378431	5.5236089997	5.7028819082
ENST00000479981.1	3.7688089162	3.4349350804	3.0592877795	3.5511345297	4.0097412974	3.2560701454	4.4189590003	4.4075770925	6.2934385412	5.7388164662	6.9282400245	6.6208942698	2.9407587449	3.3204673482
ENST00000490686.1	4.5401388902	4.0538585632	3.9317965018	3.8464431693	3.6910986107	3.6721424329	3.2696585778	3.9500204186	5.6367783065	5.28036249	7.7009528934	7.8268471642	3.1650468663	3.8889769831
ENST00000492167.1	6.4499442817	6.0896316177	6.6772263282	7.0110147498	6.3223734582	6.5185131081	7.9671167194	8.1510520666	8.1147053772	7.6982045847	9.3609633728	9.3540068918	6.5114727833	7.058619551
ENST00000480492.1	3.4098660986	3.6783987287	3.0575992996	3.8529676352	3.7255339519	3.9020735793	5.1792482839	5.3006875104	5.2548547748	4.5818995358	5.8225670071	5.9518558508	4.0335903885	4.4485772332
ENST00000496168.1	5.0052382819	4.5916554835	4.9735102558	5.2681012297	4.668845283	4.7481176933	6.2566653714	6.3779306134	6.5215643228	6.0661322553	7.4958710123	7.3033697955	5.2594871802	5.6231323375
ENST00000633147.1	5.4852947888	5.2597846847	4.7128158544	5.5093474758	5.2593252217	5.4751529942	5.7250185376	5.6950305817	7.7793385253	7.1594677293	7.867896464	7.7107788879	5.1397968966	5.8288574928
ENST00000473726.1	4.4187094406	3.7494699081	4.4890804593	4.7646646238	3.7878085527	4.5080102357	4.4110261949	4.5459868967	4.4657590234	4.3353474752	7.3497191135	7.0291105033	3.9243849751	4.6978849971
ENST00000484817.1	3.5678131294	3.0302901657	2.6654473486	3.5713612997	3.4858132116	3.4259426287	5.0649906014	5.117724129	4.8240549837	4.5684881968	6.4436762651	6.5317744439	2.8598741603	2.6483826065
ENST00000630556.1	3.769993838	3.7337773245	3.5604581808	4.0312981428	3.349110462	3.9120749715	3.9388785585	4.7268639061	3.8712916924	3.7556246913	4.4315360478	4.3829715283	3.0903775335	3.9728212962
ENST00000498435.1	3.7884038251	3.5064496119	3.0690335882	3.4761224199	2.5189983384	2.7574329479	3.4488348922	4.0379532124	4.0599003389	3.716244669	5.2504424433	5.2195054327	2.9709180589	3.4522264118
ENST00000560724.3	3.4514617068	3.5854793738	3.0435457402	3.3747473864	3.3159342474	3.9723893805	4.7862408715	5.0529679289	5.5441144022	4.9938962281	6.0132701855	5.8220698237	3.2518129973	3.951755627
ENST00000633988.1	5.2843475563	5.394644467	5.4696613515	5.8206614824	5.550475918	5.5959720307	7.3486396426	7.4654439644	7.8658445999	6.7203058302	8.4507246355	8.2562511548	6.283238404	6.6233313691
ENST00000626489.1	2.7825532466	2.8509694007	3.0241529865	3.4078829563	3.1611508332	3.1865385895	3.6674607278	1.9378264656	5.1198873363	4.5199129722	7.0731347046	6.8388887548	2.1410926777	3.1616555429
ENST00000618644.2	1.4023456301	2.6026967868	3.1630091634	2.9974513934	3.6840893528	3.5446213898	3.2656154215	3.4758501387	4.125973391	3.5221687692	6.7435553595	6.9449638336	2.8096058305	3.0184436774
ENST00000390282.2	3.9690399451	3.6490980653	3.8152577551	4.355566053	4.7052370175	5.1853036259	5.0827834747	5.7652589106	5.9441673793	5.3190470435	8.1086864895	7.895235963	4.3122367736	4.7040696295
ENST00000491977.1	1.0139910022	2.8380078086	4.2581118373	4.277434336	4.3932445716	4.292155955	4.3755955439	4.7005839804	4.6852786215	3.9227401846	4.6787592757	4.8221131747	2.3121772232	2.6954571554
ENST00000632977.1	2.8948740152	2.7515451302	3.9934117003	3.9872844797	3.0062926374	2.945489721	3.7006061734	3.6512124602	5.3998649248	5.1391338313	5.8986582174	5.6002370403	3.9869569625	4.225614275
ENST00000633350.1	3.8595521794	3.8432100466	3.514564156	3.3309742263	4.4806011947	4.8241059146	6.0667135054	6.0267403146	1.5854865847	2.4062454896	7.656439165	7.5640198894	2.8315692172	2.9039599118
ENST00000483158.1	5.8463002417	5.6819186552	5.8685805938	6.3417669788	5.3074685995	5.9927299161	6.7694279476	6.8291645737	7.4933351048	7.16066813	8.9880597623	8.8193839844	5.6107266341	6.4960084799
ENST00000634015.1	3.1407819272	2.6993206407	2.3898008177	3.210842363	2.5868800103	3.0480024613	4.9071502573	4.6626156864	5.0307554055	4.413167547	7.1859557201	7.0411553523	3.1525079484	3.7272016501
ENST00000632980.1	5.4811891334	5.5036444955	5.1714150166	5.7797928831	4.9303872642	4.9478671664	6.0697257932	6.0754534776	6.8209320314	6.2411594705	8.7886204642	8.5579116621	5.1417434013	5.9801532903
ENST00000390285.4	4.6116740485	3.3801475993	4.7774512782	5.3914309235	4.6731097525	4.28160182	5.2709175954	5.1660244567	5.6652819039	5.3032327853	8.4669207187	8.3091307023	4.699496109	5.1853908531
ENST00000558026.1	2.2612088432	1.0006346462	2.967257159	2.8705442438	2.7121048945	2.4775581773	3.1681108746	2.9329569066	4.4022855919	2.6217940154	5.0467573283	4.6870662889	1.6250366463	3.4815701965
ENST00000632630.1	6.0590869972	5.9251758033	5.6719839795	5.9851975601	5.6813115112	6.0763410326	7.3448373718	7.3880431244	8.5481283236	7.8230996956	9.7730996351	9.6907575442	6.2946189111	6.4968330104
ENST00000390624.3	3.382252228	3.6050675782	3.7603593534	4.6404589743	3.8899504681	4.1682649474	4.4752729919	4.4051823176	4.6002281184	3.9470021586	7.4686973467	7.3260339277	4.4901079833	5.3985419143
ENST00000390625.3	2.1650565168	1.9837688862	2.8593354975	3.5840605344	2.211700659	2.7855400898	2.7040463828	1.7928012243	2.5687374661	2.5364931038	5.6342011785	5.7921916224	3.3871695068	3.4531751372
ENST00000390627.3	1.6274387474	1.7194419413	1.0110017748	1.1155393629	1.2794475229	1.4424233686	2.4472326966	2.950834174	3.3945552985	2.5519490688	4.6006146839	4.4271166997	1.5772958825	1.5725162167
ENST00000390629.3	4.1332429278	3.4916735498	4.265196827	4.5909492687	3.8008688461	4.3955015754	4.7222419522	4.6306966838	5.0424736201	4.4113787879	7.3163358439	7.4297833205	4.4297900144	5.0526897646
ENST00000390615.2	4.0670707504	4.0051484374	5.8478115484	6.2190310222	5.2216953797	5.3840567162	6.6631311029	7.050251359	6.7395646112	6.2592856709	10.5417161634	10.4083191249	5.3930729223	5.8915868758
ENST00000632211.1	2.1650565168	1.9837688862	2.8593354975	3.5840605344	2.211700659	2.7855400898	2.7040463828	1.7928012243	2.5687374661	2.5364931038	5.6342011785	5.7921916224	3.3871695068	3.4531751372
ENST00000610349.2	5.0955447134	4.8108800622	4.8685386168	5.3286103075	4.3554885314	4.9181142722	5.543155585	5.5579063027	6.4897693023	6.1216827004	9.7901464564	9.6234444097	5.1887371872	5.6563762363
ENST00000620764.2	5.101498807	4.98264683	5.6602070205	5.945982186	5.5512637547	5.5952022719	5.6941057201	6.2950452247	6.4762309939	5.9727546794	8.8091185688	8.5550530485	5.6951057703	6.0932052052
ENST00000632296.1	3.382252228	3.6050675782	3.7603593534	4.6404589743	3.8899504681	4.1682649474	4.4752729919	4.4051823176	4.6002281184	3.9470021586	7.4686973467	7.3260339277	4.4901079833	5.3985419143
ENST00000633400.1	4.6674834362	4.3334380461	2.6136848722	2.3413054999	4.2897238248	4.6430365062	5.5723531043	5.600317335	6.5590282776	5.8805998229	7.3949513703	7.3144065076	4.551466799	5.1827955704
ENST00000633426.1	1.6274387474	1.7194419413	1.0110017748	1.1155393629	1.2794475229	1.4424233686	2.4472326966	2.950834174	3.3945552985	2.5519490688	4.6006146839	4.4271166997	1.5772958825	1.5725162167
ENST00000612474.2	4.9655395828	4.9521658014	5.3732897549	5.8808324317	4.9894251559	5.7024885542	5.0055482022	5.379832333	5.9835158156	5.9862857749	8.6957363648	8.6117330568	5.2308485764	5.6894193801
ENST00000633570.1	4.8324647361	3.8503493857	3.7854354663	3.3688661083	4.4323715229	4.9608267556	5.6777027308	5.2577800516	6.1882110005	6.0089439783	6.9424441283	7.0706683937	3.5807002605	4.3770404342
ENST00000631807.1	5.806842159	5.6490923154	5.1442299588	5.5174268848	5.6646819367	6.0123340154	6.1147709563	6.1826168242	6.867365237	5.9575223068	8.434611549	8.3882067612	6.021173211	6.8338261966
ENST00000632105.1	2.5804735517	2.8122764132	3.2485849288	3.4474337296	2.0374068232	2.3835771224	4.3592822008	4.4206238755	4.4455015957	4.1873877071	6.0746060482	6.1408931508	3.7158384724	4.2023236808
ENST00000604066.1	3.769993838	3.7337773245	3.5604581808	4.0312981428	3.349110462	3.9120749715	3.9388785585	4.7268639061	3.8712916924	3.7556246913	4.4315360478	4.3829715283	3.0903775335	3.9728212962
ENST00000632205.1	5.0052382819	4.5916554835	4.9735102558	5.2681012297	4.668845283	4.7481176933	6.2566653714	6.3779306134	6.5215643228	6.0661322553	7.4958710123	7.3033697955	5.2594871802	5.6231323375
ENST00000633273.1	3.4802909766	3.4624711894	3.9102337715	4.1672696033	3.6620117598	3.8822126219	3.7754298709	3.8466136609	4.9303399504	4.6602954568	6.860342097	6.7761829656	3.8249409254	4.3299774764
ENST00000632088.2	5.8463002417	5.6819186552	5.8685805938	6.3417669788	5.3074685995	5.9927299161	6.7694279476	6.8291645737	7.4933351048	7.16066813	8.9880597623	8.8193839844	5.6107266341	6.4960084799
ENST00000632502.1	3.4098660986	3.6783987287	3.0575992996	3.8529676352	3.7255339519	3.9020735793	5.1792482839	5.3006875104	5.2548547748	4.5818995358	5.8225670071	5.9518558508	4.0335903885	4.4485772332
ENST00000632887.1	5.7884194869	5.5233361252	5.571995284	5.7909205736	5.1336210614	5.2843734695	6.5017703219	6.4666711637	6.7704987209	6.1471703202	9.5929652548	9.4185378431	5.5236089997	5.7028819082
ENST00000632011.1	3.7688089162	3.4349350804	3.0592877795	3.5511345297	4.0097412974	3.2560701454	4.4189590003	4.4075770925	6.2934385412	5.7388164662	6.9282400245	6.6208942698	2.9407587449	3.3204673482
ENST00000632229.1	4.5401388902	4.0538585632	3.9317965018	3.8464431693	3.6910986107	3.6721424329	3.2696585778	3.9500204186	5.6367783065	5.28036249	7.7009528934	7.8268471642	3.1650468663	3.8889769831
ENST00000632822.1	6.4499442817	6.0896316177	6.6772263282	7.0110147498	6.3223734582	6.5185131081	7.9671167194	8.1510520666	8.1147053772	7.6982045847	9.3609633728	9.3540068918	6.5114727833	7.058619551
ENST00000633851.1	3.5678131294	3.0302901657	2.6654473486	3.5713612997	3.4858132116	3.4259426287	5.0649906014	5.117724129	4.8240549837	4.5684881968	6.4436762651	6.5317744439	2.8598741603	2.6483826065
ENST00000631531.1	3.7884038251	3.5064496119	3.0690335882	3.4761224199	2.5189983384	2.7574329479	3.4488348922	4.0379532124	4.0599003389	3.716244669	5.2504424433	5.2195054327	2.9709180589	3.4522264118
ENST00000633682.1	5.1456285495	4.6810387754	4.540938588	5.2655344127	4.891472655	5.1239682436	5.756647051	5.9185937501	6.6964807518	6.0260984558	7.8152808144	7.628124703	5.4669305043	5.3886614018
ENST00000632910.1	4.4048282068	4.0434844976	4.2648291438	4.9576732009	4.1701013201	3.7640488542	6.1997822603	6.5882379054	6.5059131542	5.8274227371	8.0820425655	7.9886846868	4.8240804494	5.2178007008
ENST00000632835.1	4.4187094406	3.7494699081	4.4890804593	4.7646646238	3.7878085527	4.5080102357	4.4110261949	4.5459868967	4.4657590234	4.3353474752	7.3497191135	7.0291105033	3.9243849751	4.6978849971
ENST00000634000.1	7.1791328108	6.6397169362	6.2621907086	6.3390251155	5.7269565212	7.2616436389	7.017565643	7.4569129021	5.5174394833	7.2729189948	6.9861378441	7.0731989868	6.726313541	6.7205247313
ENST00000390418.1	4.7868158857	5.1147459742	5.0561846513	3.7673052042	4.3228006615	5.4922249431	4.9459681446	5.5827426501	5.1475020844	6.2025254691	5.0277114131	6.1081334125	5.1790531688	5.7753060729
ENST00000390419.1	7.5624637731	6.0513568742	7.0201465731	7.7626278656	5.8635321398	8.5137039127	7.0802419333	7.280139743	6.9469296614	8.1771803148	6.6965224818	8.2360094068	7.307228137	7.1343441715
ENST00000632041.1	5.5712095875	5.6616584026	5.4410551491	4.9868978196	5.1793916169	6.1241171751	5.9489955724	5.9118641198	4.9942583856	6.2274003052	5.4783311839	6.0766424633	3.5708150611	5.6464046225
ENST00000633780.1	5.9160992013	5.0547529886	4.8292305494	4.906068025	1.5570326093	6.2876366649	5.0507367584	4.5723864559	4.5174394833	6.1176368683	5.2205969526	5.7930921389	4.4783894339	4.9131670732
ENST00000632951.1	6.070198244	6.0193750029	5.4015212501	7.0891167489	5.7023278577	6.6657054272	5.3392728094	6.4965118831	6.3481155426	6.0785372541	6.2920123521	4.8689879538	4.5236497696	6.3663641829
ENST00000390415.1	7.8479280262	7.8606773086	6.6013622455	8.5036945779	7.1713169312	8.2633818882	7.9210375636	8.7840262336	6.7486624878	8.3868066363	7.5195654922	8.3822695231	6.6980239569	8.3869488648
ENST00000390498.1	4.6652506322	4.8582098183	4.2956862956	4.0974506756	2.3858451486	2.0550186043	3.3993488557	3.6054232167	3.3061455593	5.1891168719	3.6032168433	4.6341401771	5.8830489031	3.392358642
ENST00000390417.1	4.7900890979	6.130405821	4.9864837508	4.201586816	5.4543996515	6.2913125439	5.8417718922	5.6485143374	4.0917759861	5.9530067602	4.8769736254	4.8689879538	5.3310028996	4.9069338758
ENST00000390414.1	7.1791328108	7.3973922691	5.8750649263	7.4772239859	5.4986465968	7.4067917451	7.4572905795	7.9640173443	5.0328942836	7.4469426703	5.9759557005	7.5304921744	5.6980183988	7.3784335908
ENST00000390413.1	5.9191326742	5.0178016784	4.5235180473	5.3088268243	5.2863082427	6.4079101411	5.9489955724	5.8687953979	4.2837662373	6.2818484457	5.6898358774	6.2426520429	4.8927455842	6.1609786594
ENST00000390412.1	6.9160944229	5.9552197954	6.0308657345	7.138722332	5.9493481643	6.4802828971	5.9132317112	6.3313791833	5.5174394833	6.6124011579	6.2679046644	6.546451554	5.0633519346	7.2350951681
ENST00000633553.1	6.8407149911	5.0759604132	3.4015212501	5.5801002487	4.9138324666	6.0599868376	5.8417718922	6.0490534871	2.9218514077	6.0171357813	5.4619377627	5.3214988293	4.8455753556	6.7142867369
ENST00000390416.1	4.8165638691	4.6072948008	5.7552321048	4.906068025	4.3643833288	6.3382639479	4.9132293172	6.0012302745	3.4019580664	5.9061329818	5.4011696534	5.6180036698	5.4783894339	7.1610915626
ENST00000390473.1	9.1992404531	8.3215854141	7.7111438265	9.1161801866	5.9383846032	8.2444114088	8.6079590438	9.2252821611	5.9942606488	8.050523464	8.4783328019	8.2889444919	7.271257581	9.3309034368
ENST00000390476.1	4.1416616682	5.2292572031	3.8736557333	5.1330250449	5.4137599232	4.917078438	4.1127668454	5.1629994992	4.7016100458	3.0022758588	3.0028213151	1.671270724	5.8660647588	6.4307837063
ENST00000633188.1	5.9191326742	5.0178016784	4.5235180473	5.3088268243	5.2863082427	6.4079101411	5.9489955724	5.8687953979	4.2837662373	6.2818484457	5.6898358774	6.2426520429	4.8927455842	6.1609786594
ENST00000634213.1	6.070198244	6.0193750029	5.4015212501	7.0891167489	5.7023278577	6.6657054272	5.3392728094	6.4965118831	6.3481155426	6.0785372541	6.2920123521	4.8689879538	4.5236497696	6.3663641829
ENST00000631745.1	6.8407149911	5.0759604132	3.4015212501	5.5801002487	4.9138324666	6.0599868376	5.8417718922	6.0490534871	2.9218514077	6.0171357813	5.4619377627	5.3214988293	4.8455753556	6.7142867369
ENST00000633936.1	5.9160992013	5.0547529886	4.8292305494	4.906068025	1.5570326093	6.2876366649	5.0507367584	4.5723864559	4.5174394833	6.1176368683	5.2205969526	5.7930921389	4.4783894339	4.9131670732
ENST00000390334.1	5.6888069946	5.8144889	4.5723985836	4.1089425687	4.5245276112	5.4255499403	6.2104219856	6.0397481635	3.4873062585	5.3454176665	5.2552892231	5.6389426689	6.3607154254	6.4376538783
ENST00000633891.1	5.5712095875	5.6616584026	5.4410551491	4.9868978196	5.1793916169	6.1241171751	5.9489955724	5.9118641198	4.9942583856	6.2274003052	5.4783311839	6.0766424633	3.5708150611	5.6464046225
ENST00000631840.1	7.8479280262	7.8606773086	6.6013622455	8.5036945779	7.1713169312	8.2633818882	7.9210375636	8.7840262336	6.7486624878	8.3868066363	7.5195654922	8.3822695231	6.6980239569	8.3869488648
ENST00000633836.1	4.8165638691	4.6072948008	5.7552321048	4.906068025	4.3643833288	6.3382639479	4.9132293172	6.0012302745	3.4019580664	5.9061329818	5.4011696534	5.6180036698	5.4783894339	7.1610915626
ENST00000633507.1	7.1791328108	6.6397169362	6.2621907086	6.3390251155	5.7269565212	7.2616436389	7.017565643	7.4569129021	5.5174394833	7.2729189948	6.9861378441	7.0731989868	6.726313541	6.7205247313
